customer_id,first_name,last_name,gender,date_of_birth,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,property_valuation,location_id
1838,Jobina,Dudenie,Female,1964-11-25 00:00:00,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,9649 Cascade Way,8,161
1839,Faythe,Rance,Female,1987-05-08 00:00:00,Internal Auditor,Entertainment,High Net Worth,N,Yes,69 Valley Edge Lane,8,775
1840,Sherman,Gullen,Male,1977-11-04 00:00:00,Staff Scientist,Argiculture,High Net Worth,N,Yes,327 Monument Street,4,112
1841,Nathanial,D'Ambrogi,Male,1995-10-22 00:00:00,Administrative Assistant III,Argiculture,Affluent Customer,N,No,4 Sunnyside Crossing,12,82
1841,Nathanial,D'Ambrogi,Male,1995-10-22 00:00:00,Administrative Assistant III,Argiculture,Affluent Customer,N,No,4 Sunnyside Crossing,12,758
1842,Ephrayim,Beville,Male,1977-02-27 00:00:00,Accountant IV,Financial Services,Mass Customer,N,No,8 Hoffman Alley,10,776
1843,Kennett,Attack,Male,1984-09-08 00:00:00,Recruiting Manager,,Mass Customer,N,Yes,894 Duke Crossing,1,777
1844,Amaleta,Slafford,Female,1975-10-21 00:00:00,Product Engineer,,Mass Customer,N,No,01714 Claremont Center,3,778
1845,Pascal,Veronique,Male,1978-01-16 00:00:00,General Manager,Financial Services,Mass Customer,N,No,6809 Maple Park,8,205
1845,Pascal,Veronique,Male,1978-01-16 00:00:00,General Manager,Financial Services,Mass Customer,N,No,6809 Maple Park,8,493
1846,Lorette,Daspar,Female,1978-12-18 00:00:00,Senior Editor,Manufacturing,Affluent Customer,N,No,95294 Karstens Park,9,90
1846,Lorette,Daspar,Female,1978-12-18 00:00:00,Senior Editor,Manufacturing,Affluent Customer,N,No,95294 Karstens Park,9,282
1847,Bobinette,Stanaway,Female,1978-02-04 00:00:00,Executive Secretary,Manufacturing,Mass Customer,N,No,8872 Bunker Hill Crossing,9,555
1848,Dev,Caghan,Male,1976-11-25 00:00:00,Information Systems Manager,Manufacturing,Mass Customer,N,No,14 Westport Pass,6,250
1849,Jess,Bollans,Male,1958-07-01 00:00:00,,Retail,Mass Customer,N,Yes,867 Grim Terrace,6,709
1850,Dare,Wasling,Male,1978-05-16 00:00:00,Biostatistician II,Manufacturing,High Net Worth,N,No,48023 International Way,1,513
1851,Miles,Fallows,Male,1974-03-18 00:00:00,Account Representative II,,Mass Customer,N,No,0 Prairie Rose Place,7,228
1852,Darby,Shailer,Female,1978-01-21 00:00:00,Research Associate,Manufacturing,Affluent Customer,N,No,56145 Porter Lane,10,225
1853,Agathe,Dimmick,Female,1987-06-20 00:00:00,Recruiter,,Mass Customer,N,Yes,509 Ridgeway Junction,10,779
1854,Mandie,Jeger,Female,1978-09-12 00:00:00,Community Outreach Specialist,,High Net Worth,N,Yes,41 Eagan Junction,8,326
1855,Foss,Yanele,Male,1971-07-08 00:00:00,Librarian,Entertainment,Mass Customer,N,Yes,5290 Lunder Park,7,216
1856,Toni,Harbidge,Female,1969-07-20 00:00:00,Associate Professor,Retail,Mass Customer,N,No,52425 Prairie Rose Road,6,592
1857,Purcell,Chinnery,Male,1968-09-20 00:00:00,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,7939 Toban Crossing,7,321
1858,Gabriella,,Female,1957-04-26 00:00:00,Senior Sales Associate,Manufacturing,High Net Worth,N,Yes,0672 Lyons Pass,10,2
1858,Gabriella,,Female,1957-04-26 00:00:00,Senior Sales Associate,Manufacturing,High Net Worth,N,Yes,0672 Lyons Pass,10,181
1859,Melamie,Hardman,Female,1990-04-08 00:00:00,Accountant IV,IT,High Net Worth,N,Yes,904 Mandrake Parkway,1,780
1860,Holly-anne,Hamman,Female,1976-12-28 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,3007 Summer Ridge Street,7,563
1861,Charlena,Muzzi,Female,1967-07-18 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,Yes,47 Veith Junction,9,163
1862,Daron,Umpleby,Female,1980-06-29 00:00:00,,Health,High Net Worth,N,Yes,007 Canary Circle,12,42
1862,Daron,Umpleby,Female,1980-06-29 00:00:00,,Health,High Net Worth,N,Yes,007 Canary Circle,12,309
1863,Adelbert,Doelle,Male,1978-05-11 00:00:00,VP Product Management,Telecommunications,High Net Worth,N,No,1 Saint Paul Terrace,6,732
1864,Anet,Pellitt,Female,1960-07-03 00:00:00,Senior Quality Engineer,Retail,Mass Customer,N,No,87705 Hovde Center,5,354
1865,Isabelita,Kitchener,Female,1997-12-24 00:00:00,Office Assistant III,,Mass Customer,N,No,765 6th Plaza,7,98
1866,Huberto,Bazylets,Male,1992-10-07 00:00:00,Marketing Manager,Manufacturing,Mass Customer,N,No,248 Bartillon Plaza,9,781
1867,Tonya,Ritmeier,Female,1986-04-16 00:00:00,Senior Developer,,Affluent Customer,N,No,66811 Lerdahl Way,4,782
1868,Aloisia,Ivel,Female,1988-06-22 00:00:00,Assistant Manager,Retail,Mass Customer,N,No,5809 Coolidge Avenue,6,126
1869,Neda,Longfellow,Female,1977-10-19 00:00:00,Geologist IV,Financial Services,High Net Worth,N,Yes,2769 Banding Avenue,10,783
1870,Alikee,Sjollema,Female,1973-01-16 00:00:00,Graphic Designer,,Affluent Customer,N,No,3 Monterey Trail,9,688
1871,Shayna,McQuin,Female,1994-01-23 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,85549 Sheridan Parkway,8,67
1872,Leif,Feeney,Male,1973-05-28 00:00:00,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,4498 Donald Crossing,10,202
1873,Raul,Cabrer,Male,1992-07-09 00:00:00,General Manager,Manufacturing,Affluent Customer,N,Yes,4 Ridgeway Court,4,784
1874,Nickolai,McChesney,Male,1957-09-29 00:00:00,,Argiculture,High Net Worth,N,Yes,4 Bartelt Hill,1,625
1875,Amory,Bohler,Male,1959-01-11 00:00:00,Staff Scientist,Retail,High Net Worth,N,Yes,91116 Riverside Plaza,8,763
1876,Borden,Wooles,Male,1977-05-28 00:00:00,Recruiting Manager,Financial Services,Affluent Customer,N,No,60911 Almo Point,12,173
1877,Radcliffe,Bartolomeoni,Male,1966-09-09 00:00:00,Associate Professor,Financial Services,High Net Worth,N,Yes,0 Superior Pass,8,359
1878,Pen,Hedgecock,Male,1954-11-06 00:00:00,Account Coordinator,Health,Affluent Customer,N,No,9 Superior Terrace,9,467
1879,Kermy,Heningam,Male,1967-04-25 00:00:00,Account Representative I,Manufacturing,High Net Worth,N,No,57 Marquette Hill,6,152
1880,Garrett,Dommett,Male,1972-08-11 00:00:00,,,High Net Worth,N,No,36 Sommers Place,12,92
1880,Garrett,Dommett,Male,1972-08-11 00:00:00,,,High Net Worth,N,No,36 Sommers Place,12,294
1881,Gherardo,Lahy,Male,1957-12-10 00:00:00,Quality Control Specialist,,Affluent Customer,N,Yes,83148 Rowland Alley,8,291
1882,Justin,Ragless,Male,1964-05-05 00:00:00,Account Executive,Manufacturing,Affluent Customer,N,No,34 Arrowood Pass,9,349
1883,Jinny,Cawood,Female,1991-08-13 00:00:00,,Health,Mass Customer,N,No,72 Mandrake Court,9,60
1883,Jinny,Cawood,Female,1991-08-13 00:00:00,,Health,Mass Customer,N,No,72 Mandrake Court,9,497
1884,Aurore,Buckmaster,Female,1969-11-25 00:00:00,,Manufacturing,Mass Customer,N,Yes,9 Emmet Hill,10,785
1885,Jerome,Sheavills,Male,1982-10-27 00:00:00,Software Consultant,Health,High Net Worth,N,Yes,16984 Pankratz Park,7,217
1886,Eugenie,Belcham,Female,1978-09-22 00:00:00,Nurse,IT,Affluent Customer,N,No,9460 Laurel Crossing,7,786
1887,Kynthia,Purcer,Female,1965-06-22 00:00:00,Director of Sales,IT,Affluent Customer,N,Yes,5786 Kinsman Point,8,48
1887,Kynthia,Purcer,Female,1965-06-22 00:00:00,Director of Sales,IT,Affluent Customer,N,Yes,5786 Kinsman Point,8,643
1888,Sibyl,Scholtz,Female,2002-01-26 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,4 Fairfield Way,10,388
1889,Dare,,Male,1973-07-07 00:00:00,Quality Control Specialist,Retail,Affluent Customer,N,No,319 Michigan Way,4,45
1890,Carce,Gunthorp,Male,1972-10-08 00:00:00,Analyst Programmer,Financial Services,Mass Customer,N,No,49 Fulton Park,8,391
1890,Carce,Gunthorp,Male,1972-10-08 00:00:00,Analyst Programmer,Financial Services,Mass Customer,N,No,49 Fulton Park,8,527
1891,Neville,Bloyes,Male,1990-03-02 00:00:00,Marketing Manager,Retail,Mass Customer,N,Yes,0 Corben Court,11,353
1891,Neville,Bloyes,Male,1990-03-02 00:00:00,Marketing Manager,Retail,Mass Customer,N,Yes,0 Corben Court,11,516
1892,Allyson,Pinsent,Female,1995-09-07 00:00:00,,Retail,High Net Worth,N,Yes,8 Drewry Street,5,178
1893,Gunar,Sleit,Male,1968-04-22 00:00:00,Administrative Officer,,Mass Customer,N,No,48 Dawn Center,3,109
1894,Patten,Laytham,Male,1976-04-01 00:00:00,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,6244 Forest Point,9,787
1895,Leese,Lohan,Female,1975-09-02 00:00:00,Technical Writer,Manufacturing,Mass Customer,N,No,0306 Donald Court,1,97
1896,Garald,Brasner,Male,1995-04-30 00:00:00,Project Manager,,High Net Worth,N,No,3762 Victoria Alley,6,174
1897,Cosette,Callar,Female,1997-08-20 00:00:00,Product Engineer,,Mass Customer,N,Yes,3 Manley Crossing,6,342
1898,Katalin,Mantz,Female,1979-11-24 00:00:00,Developer III,Manufacturing,Affluent Customer,N,Yes,36866 Summit Point,9,508
1899,Lambert,Vardey,Male,1997-09-02 00:00:00,,Retail,Affluent Customer,N,Yes,9 Pearson Plaza,7,579
1900,Noland,Larder,Male,1980-08-15 00:00:00,Safety Technician II,Financial Services,Affluent Customer,N,Yes,7450 Prairie Rose Drive,1,788
1901,Vail,Southernwood,Male,1977-08-22 00:00:00,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,83975 Rowland Place,6,50
1901,Vail,Southernwood,Male,1977-08-22 00:00:00,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,83975 Rowland Place,6,300
1902,Camille,Vallintine,Female,1964-12-01 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,Yes,01 Weeping Birch Plaza,4,724
1903,Tucky,Pizzie,Male,1973-11-20 00:00:00,Project Manager,,High Net Worth,N,Yes,738 Dixon Drive,8,573
1904,Nert,Muglestone,Female,1978-01-25 00:00:00,Technical Writer,IT,High Net Worth,N,Yes,5766 Pearson Court,8,127
1905,Corabelle,,Female,1953-09-17 00:00:00,Help Desk Technician,Manufacturing,Affluent Customer,N,No,9 Shelley Center,7,26
1905,Corabelle,,Female,1953-09-17 00:00:00,Help Desk Technician,Manufacturing,Affluent Customer,N,No,9 Shelley Center,7,289
1906,Waylan,Katte,Male,1988-04-24 00:00:00,Product Engineer,Retail,Mass Customer,N,No,07273 Sundown Trail,2,789
1907,Lind,Dredge,Male,1974-11-04 00:00:00,VP Sales,Health,High Net Worth,N,No,2 Maryland Drive,7,586
1908,Jaquelyn,Workman,Female,1963-12-10 00:00:00,Help Desk Technician,Financial Services,High Net Worth,N,Yes,3 Roth Place,2,790
1909,Drucill,Laurand,Female,1984-12-11 00:00:00,Research Assistant II,Argiculture,Affluent Customer,N,Yes,81856 Express Lane,6,791
1910,Yovonnda,Warrior,Female,1959-07-13 00:00:00,Systems Administrator I,Property,High Net Worth,N,Yes,5 Porter Road,6,792
1911,Hallsy,De Leek,Male,1980-06-08 00:00:00,Director of Sales,Manufacturing,Mass Customer,N,No,59 Waywood Road,8,700
1912,Hall,Grouer,Male,1992-11-04 00:00:00,Account Coordinator,Manufacturing,High Net Worth,N,No,6838 Anniversary Junction,4,606
1913,Tamiko,Fergie,Female,1973-11-02 00:00:00,Dental Hygienist,Health,Mass Customer,N,Yes,90128 Caliangt Place,4,606
1914,Clyve,Sandwick,Male,1968-06-21 00:00:00,VP Product Management,Financial Services,Mass Customer,N,No,504 Mesta Lane,8,162
1915,Dusty,Tesimon,Female,1953-10-12 00:00:00,Social Worker,Health,Mass Customer,N,Yes,9 Utah Road,8,433
1916,Redd,O'Crowley,Male,1995-03-05 00:00:00,Computer Systems Analyst II,Retail,High Net Worth,N,Yes,00213 Atwood Pass,1,213
1917,Raquela,Schimpke,Female,1973-07-28 00:00:00,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,7230 Montana Place,9,81
1917,Raquela,Schimpke,Female,1973-07-28 00:00:00,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,7230 Montana Place,9,496
1918,Devin,Sandeson,U,,Staff Accountant II,IT,Affluent Customer,N,No,51763 Carey Place,7,793
1919,Bartie,Hartburn,Male,1960-12-23 00:00:00,VP Product Management,Argiculture,Mass Customer,N,Yes,4 Susan Center,9,172
1919,Bartie,Hartburn,Male,1960-12-23 00:00:00,VP Product Management,Argiculture,Mass Customer,N,Yes,4 Susan Center,9,405
1920,Rutter,Marlen,Male,1988-01-06 00:00:00,Sales Associate,Financial Services,Mass Customer,N,No,745 Troy Avenue,9,485
1921,Cybill,Wakes,Female,1982-12-03 00:00:00,Accountant III,,Mass Customer,N,No,6 Upham Place,7,612
1922,Ailene,Tomkies,Female,1969-11-11 00:00:00,Speech Pathologist,,High Net Worth,N,Yes,34694 Sugar Place,5,20
1923,Immanuel,Farlamb,Male,1970-08-23 00:00:00,Health Coach IV,Health,Mass Customer,N,No,26876 Lyons Court,10,779
1924,Eolande,Kauscher,Female,1965-12-01 00:00:00,VP Product Management,,Mass Customer,N,Yes,8308 Linden Place,9,326
1925,Amaleta,Dickens,Female,1982-01-28 00:00:00,,,Mass Customer,N,Yes,32708 Bluestem Alley,7,534
1926,Stefano,Menhenitt,Male,1957-11-15 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,3542 Arkansas Place,1,693
1927,Masha,Bibbie,Female,1975-07-15 00:00:00,Software Test Engineer I,Manufacturing,Affluent Customer,N,Yes,642 Anderson Circle,5,109
1928,Sully,Dorling,Male,1977-09-24 00:00:00,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,8318 Continental Alley,7,536
1929,Elka,Crossgrove,Female,1986-10-12 00:00:00,Food Chemist,Health,Affluent Customer,N,No,7202 Prairieview Court,11,747
1930,Ambrose,Bleasby,Male,1996-06-14 00:00:00,Speech Pathologist,Manufacturing,High Net Worth,N,No,64610 Sachtjen Center,10,573
1931,Boris,Syres,Male,1973-11-06 00:00:00,Senior Developer,Health,Affluent Customer,N,No,53 Muir Terrace,8,26
1931,Boris,Syres,Male,1973-11-06 00:00:00,Senior Developer,Health,Affluent Customer,N,No,53 Muir Terrace,8,289
1932,Sybila,Enefer,Female,1977-01-03 00:00:00,Librarian,Entertainment,Affluent Customer,N,Yes,710 Schiller Plaza,1,270
1933,Ephraim,Fulep,Male,1980-09-10 00:00:00,Automation Specialist I,Manufacturing,Affluent Customer,N,No,698 Old Gate Lane,3,620
1934,Bryant,Tordiffe,Male,1963-01-17 00:00:00,Budget/Accounting Analyst IV,,Affluent Customer,N,Yes,4 Golden Leaf Road,2,37
1935,Galvan,,Male,1974-11-13 00:00:00,Senior Sales Associate,,Mass Customer,N,No,1979 Arapahoe Trail,3,264
1936,Gisella,Scad,Female,1964-07-08 00:00:00,Junior Executive,Manufacturing,Mass Customer,N,Yes,1 Vernon Terrace,6,98
1937,Renaud,Gahagan,Male,1974-01-08 00:00:00,Quality Engineer,Health,Mass Customer,N,No,79862 Darwin Crossing,8,343
1938,Austin,Toopin,U,,Automation Specialist IV,IT,Mass Customer,N,Yes,184 Hoepker Way,9,365
1939,Pierce,Cheke,Male,1992-05-03 00:00:00,Safety Technician I,,Mass Customer,N,Yes,40 New Castle Avenue,11,743
1940,Gabriellia,Coulter,Female,1977-03-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,9525 Johnson Place,8,698
1941,Dmitri,Eleshenar,Male,1992-05-23 00:00:00,Librarian,Entertainment,Mass Customer,N,No,8 Pearson Trail,9,50
1941,Dmitri,Eleshenar,Male,1992-05-23 00:00:00,Librarian,Entertainment,Mass Customer,N,No,8 Pearson Trail,9,300
1942,Abe,Townby,Male,1987-01-08 00:00:00,Programmer Analyst II,Financial Services,High Net Worth,N,No,53 Dakota Court,9,394
1943,Armstrong,Style,Male,1985-10-03 00:00:00,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,4262 Melvin Avenue,8,124
1944,Gregory,Balchin,Male,1980-07-30 00:00:00,Programmer III,Argiculture,High Net Worth,N,Yes,4415 Dwight Center,7,728
1945,Griffin,Gisbourn,Male,1978-07-10 00:00:00,Software Test Engineer II,,High Net Worth,N,Yes,1197 Carey Junction,7,151
1946,Brannon,Gladman,Male,1959-01-04 00:00:00,Systems Administrator III,,Mass Customer,N,No,227 Havey Trail,6,564
1947,Gretta,Patrone,Female,1963-12-11 00:00:00,Geologist II,Telecommunications,Affluent Customer,N,Yes,2 Manufacturers Parkway,6,252
1948,Elizabeth,Applewhaite,Female,1964-06-08 00:00:00,,Entertainment,Mass Customer,N,No,9175 Stephen Drive,8,452
1949,Onida,Cockshot,Female,1954-05-10 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,No,299 Pine View Parkway,12,353
1949,Onida,Cockshot,Female,1954-05-10 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,No,299 Pine View Parkway,12,516
1950,Berne,Fulkes,Male,1963-10-07 00:00:00,Web Developer II,Manufacturing,Affluent Customer,N,Yes,71 Orin Crossing,9,90
1950,Berne,Fulkes,Male,1963-10-07 00:00:00,Web Developer II,Manufacturing,Affluent Customer,N,Yes,71 Orin Crossing,9,282
1951,Rockie,MacCosty,Male,2000-06-07 00:00:00,Health Coach II,Manufacturing,Mass Customer,N,Yes,134 Knutson Street,9,794
1952,Patrica,Donativo,Female,1974-01-29 00:00:00,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,37 Mockingbird Street,3,118
1953,Luisa,McGlue,Female,1978-06-05 00:00:00,Paralegal,Financial Services,High Net Worth,N,No,00969 Gale Way,10,401
1953,Luisa,McGlue,Female,1978-06-05 00:00:00,Paralegal,Financial Services,High Net Worth,N,No,00969 Gale Way,10,795
1954,Greg,Iacovo,Male,1967-11-29 00:00:00,VP Sales,Manufacturing,Affluent Customer,N,No,05665 Dottie Circle,11,170
1955,Thornton,Vereker,Male,1980-11-22 00:00:00,Environmental Specialist,,Mass Customer,N,No,83 Wayridge Circle,9,203
1956,Omero,Murra,Male,1994-07-08 00:00:00,Human Resources Assistant I,Health,Affluent Customer,N,Yes,8 Carioca Terrace,8,796
1957,Gary,Eager,Male,1977-09-19 00:00:00,Accountant IV,Property,Affluent Customer,N,No,5 Kenwood Road,11,75
1957,Gary,Eager,Male,1977-09-19 00:00:00,Accountant IV,Property,Affluent Customer,N,No,5 Kenwood Road,11,193
1958,Janina,Keme,Female,1985-09-01 00:00:00,Professor,,Mass Customer,N,No,29 Hansons Crossing,4,797
1959,Arlen,Klossek,Male,1978-09-18 00:00:00,Director of Sales,Health,Mass Customer,N,Yes,493 Buell Point,8,592
1960,Falkner,Jochens,Male,1978-07-03 00:00:00,Software Engineer II,,Mass Customer,N,Yes,7 Del Mar Crossing,7,164
1961,Licha,Lyes,Female,1960-11-22 00:00:00,Physical Therapy Assistant,,Mass Customer,N,Yes,7 Elgar Plaza,9,161
1962,Paddie,Grunder,Male,1977-11-01 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,425 Marquette Way,10,141
1963,Syman,Trimnell,Male,1998-03-18 00:00:00,Biostatistician I,Argiculture,Mass Customer,N,Yes,67104 Bunting Crossing,9,743
1964,Cara,Campbell-Dunlop,Female,1964-06-19 00:00:00,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,Yes,243 Raven Drive,3,632
1965,Bendicty,Powrie,Male,1973-12-14 00:00:00,Web Designer III,Retail,Mass Customer,N,Yes,248 School Park,8,391
1965,Bendicty,Powrie,Male,1973-12-14 00:00:00,Web Designer III,Retail,Mass Customer,N,Yes,248 School Park,8,527
1966,Moshe,Nicholl,Male,1993-10-31 00:00:00,,Financial Services,High Net Worth,N,No,5 Onsgard Plaza,10,286
1967,Nomi,,Female,1985-11-19 00:00:00,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,38 Havey Place,5,717
1968,Frederica,Hughman,Female,1994-06-12 00:00:00,Librarian,Entertainment,Mass Customer,N,No,38 Armistice Alley,8,198
1969,Dimitry,Kunkler,Male,1961-07-06 00:00:00,Teacher,IT,Mass Customer,N,Yes,34953 Oak Circle,10,2
1969,Dimitry,Kunkler,Male,1961-07-06 00:00:00,Teacher,IT,Mass Customer,N,Yes,34953 Oak Circle,10,181
1970,Carl,Eyre,Male,1982-08-23 00:00:00,Desktop Support Technician,Manufacturing,Mass Customer,N,No,18 Express Street,9,233
1971,Mariel,Dyke,Female,1998-02-10 00:00:00,,Manufacturing,Mass Customer,N,Yes,04046 Summit Avenue,9,292
1972,Obed,Pauler,Male,1989-07-14 00:00:00,,IT,Mass Customer,N,Yes,986 Hollow Ridge Crossing,7,798
1973,Fanni,Liffe,Female,1980-01-11 00:00:00,Media Manager IV,Financial Services,High Net Worth,N,No,4622 Dixon Junction,8,472
1974,Aharon,Moller,Male,1958-06-15 00:00:00,Administrative Officer,,Mass Customer,N,Yes,3563 Darwin Avenue,9,481
1974,Aharon,Moller,Male,1958-06-15 00:00:00,Administrative Officer,,Mass Customer,N,Yes,3563 Darwin Avenue,9,799
1975,Tommie,Midden,Female,1965-10-19 00:00:00,Product Engineer,Health,Affluent Customer,N,No,38759 Butterfield Avenue,2,316
1976,Letitia,Coan,Female,1975-08-16 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,67125 Melody Place,8,126
1977,Myrtia,Paschke,Female,1977-10-04 00:00:00,,Manufacturing,Mass Customer,N,Yes,31 Northwestern Court,10,631
1978,Marge,Skerm,Female,1955-01-06 00:00:00,Dental Hygienist,Health,Mass Customer,N,No,8 Farwell Parkway,2,13
1978,Marge,Skerm,Female,1955-01-06 00:00:00,Dental Hygienist,Health,Mass Customer,N,No,8 Farwell Parkway,2,370
1979,Ephrem,Cariss,Male,1960-05-15 00:00:00,Statistician III,Manufacturing,Mass Customer,N,Yes,19 Barby Parkway,4,28
1980,Kenneth,Viall,Male,1992-06-20 00:00:00,Food Chemist,Health,High Net Worth,N,Yes,681 School Avenue,10,526
1981,Calv,Zelland,Male,1986-01-30 00:00:00,Sales Associate,,Affluent Customer,N,No,27 Dawn Lane,10,17
1981,Calv,Zelland,Male,1986-01-30 00:00:00,Sales Associate,,Affluent Customer,N,No,27 Dawn Lane,10,132
1982,Julee,Hallewell,Female,1968-03-30 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,366 International Way,8,26
1982,Julee,Hallewell,Female,1968-03-30 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,366 International Way,8,289
1983,Kimberlee,Soonhouse,Female,1963-03-10 00:00:00,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,427 Rockefeller Drive,12,94
1983,Kimberlee,Soonhouse,Female,1963-03-10 00:00:00,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,427 Rockefeller Drive,12,519
1984,Hewett,Alessandretti,Male,1999-06-01 00:00:00,Information Systems Manager,Health,Mass Customer,N,Yes,5176 Division Hill,5,5
